instancia_id,token_id,token,punt_inicial,punt_final,capitalización,es_inicio_instancia,es_fin_instancia,es_primer_token,es_ultimo_token,i_punt_inicial,i_punt_final,dim_red_0,dim_red_1,dim_red_2,dim_red_3,dim_red_4,dim_red_5,dim_red_6,dim_red_7,dim_red_8,dim_red_9,dim_red_10,dim_red_11,dim_red_12,dim_red_13,dim_red_14
4,10183,por,,,0,0,0,1,1,0,0,2.2412136,5.5167246,-0.8059887,5.154067,4.940968,10.844968,6.0032144,0.9065729,5.0002522,5.7858133,9.575247,4.679672,7.7037454,11.421994,4.8828673
4,12132,mi,,,0,0,0,1,1,0,0,1.3539226,4.6501455,3.9824913,-0.38741255,-1.7554654,6.945006,2.925958,3.7480648,11.196577,5.2858663,5.395428,8.549303,6.567069,7.8643045,7.6889734
4,10139,des,,,0,0,0,1,0,0,0,-3.3560302,4.3496585,2.565038,7.053161,7.165571,1.8190873,5.598491,1.5055215,3.542181,3.327744,5.764633,7.374379,5.2740755,10.632431,11.008106
4,25635,##gra,,,0,0,0,0,0,0,0,3.7116032,3.3618934,7.246434,6.0280604,4.1075377,3.7215874,2.6967695,-0.18719539,8.691295,6.3293185,3.49369,6.246796,6.474599,3.8304577,1.5746297
4,11462,##cia,,",",0,0,0,0,1,0,4,6.990642,5.459528,2.5908165,5.394116,9.922999,4.7159743,4.641336,-0.6524729,5.4374585,4.4033194,4.9837637,4.0202236,0.2857989,7.231683,4.8067966
4,10125,el,,,0,0,0,1,1,0,0,-0.18433234,12.350659,2.9005368,6.737538,12.452192,4.9799843,6.7462173,5.9784603,2.3704088,3.5412173,5.9479313,11.451436,5.682631,5.4701095,6.484622
4,10266,em,,,0,0,0,1,0,0,0,1.8134519,2.1522753,11.118162,9.854397,8.798631,6.925844,11.542552,1.291343,3.652218,6.292157,1.4516622,8.39716,5.4569826,7.1188145,6.449803
4,11355,##pe,,,0,0,0,0,0,0,0,4.3764133,1.9669592,2.3245943,4.727969,7.275958,2.6578832,4.3147817,1.6833949,3.219048,3.3903165,5.8834753,2.6959887,4.0447826,3.239743,6.361046
4,53897,##ñar,,,0,0,0,0,0,0,0,5.943303,0.20563968,4.8924546,11.858469,11.601548,5.8301067,3.3074973,-0.60165685,4.666572,7.9133096,4.609671,5.296203,12.902639,4.6317873,4.5606494
4,10341,##se,,,0,0,0,0,1,0,0,-0.78633046,0.98563147,0.35422736,8.890133,7.7186146,7.9565077,8.391797,8.763175,6.2192383,5.1718535,9.0081,4.1150346,7.5572853,4.635337,3.281585
4,10110,en,,,0,0,0,1,1,0,0,6.735051,8.484775,7.5143533,5.3551087,12.517637,5.5048428,4.406958,9.722897,8.481454,5.6344366,7.2778354,5.3037453,6.9734464,5.7263627,1.3795784
4,13957,sos,,,0,0,0,1,0,0,0,1.7866713,7.516562,5.059375,6.6863294,7.012692,5.476746,7.2438693,12.408574,9.166476,7.420271,9.675797,5.129999,2.0400817,-1.2628857,7.062455
4,76455,##tener,,,0,0,0,0,1,0,0,3.2954788,4.867709,6.24197,6.6437984,4.0940228,5.4859433,5.4546604,3.1287591,4.8533554,3.9343348,5.0143776,4.2401485,5.1580844,1.8974993,4.9882646
4,10121,que,,,0,0,0,1,1,0,0,1.3656361,10.245294,7.2524943,3.039086,8.451298,-1.3967451,3.9795365,1.2724284,5.1354003,2.553776,-2.9576,7.88726,7.0293875,4.3513274,4.030501
4,10110,en,,,0,0,0,1,1,0,0,6.727238,8.503041,7.503865,5.3903837,12.477378,5.486099,4.4199276,9.714795,8.473398,5.6239576,7.29034,5.291348,6.9745193,5.7141085,1.3527572
4,10182,los,,,0,0,0,1,1,0,0,2.8352323,10.661357,5.3830204,6.9894295,11.329818,7.6537075,3.5048728,12.002163,5.9996753,7.944928,6.3798976,7.3500147,3.0270512,3.2547016,5.8173614
4,34529,tiempos,,,0,0,0,1,1,0,0,2.2827358,6.5645533,6.3341994,8.409341,4.4090314,7.632797,3.6656075,7.073823,6.595568,3.0982969,6.022223,6.6777043,3.050742,3.2786663,6.4959736
4,10104,de,,,0,0,0,1,1,0,0,10.840442,0.8360599,7.9065676,7.0333366,4.0761824,1.9856135,9.991258,1.018077,7.433284,7.258139,7.8805346,3.3293586,3.9066787,4.6136246,5.1344123
4,10198,su,,,0,0,0,1,1,0,0,0.2494724,3.9790833,2.7334232,8.144232,5.9857607,4.056183,4.607274,3.9622197,7.4104223,10.302393,-1.2663574,5.3030033,5.5254965,0.44405648,11.395631
4,26088,pasa,,,0,0,0,1,0,0,0,2.8235261,4.644643,6.20191,6.032946,4.6720276,5.5038733,6.3220525,2.296543,5.09239,4.3442397,5.6098228,4.3246937,5.5251184,1.8378562,5.0412545
4,10229,##da,,,0,0,0,0,1,0,0,3.7898667,0.23021585,4.228967,4.897557,8.828072,6.742298,6.185719,5.019057,4.3671107,1.90259,6.642407,3.10137,1.9958919,5.2616215,5.5181794
4,98624,juventud,,,0,0,0,1,1,0,0,1.3704952,4.05832,2.671608,8.782801,5.264289,7.137457,6.042616,3.8049924,4.398639,5.608603,2.0925155,4.581582,4.425877,4.0014486,5.34367
4,12655,todo,,,0,0,0,1,1,0,0,7.5480523,11.559489,11.717093,8.411541,-1.5029439,5.8053703,7.22616,1.2855066,4.38993,5.072243,5.3103247,7.1561136,6.2915835,7.0545473,5.293237
4,10411,era,,,0,0,0,1,1,0,0,1.460865,5.78769,4.3014855,5.654988,3.9516973,2.7545302,7.630498,-2.6239011,2.6559062,0.23758185,10.408123,4.16897,4.9476986,6.3420863,-2.373595
4,18345,mejor,,,0,0,0,1,1,0,0,4.82742,2.1761954,-0.21750069,10.829817,7.774591,9.190775,0.45048055,7.9723687,7.7382383,7.081791,6.717169,4.8599463,3.745857,6.8545337,5.8865933
4,193,y,,,0,0,0,1,1,0,0,4.505919,5.8002367,7.009418,-0.91619885,10.489585,1.995801,-0.41124365,-1.9656261,4.9045863,5.8320503,4.5152802,1.4506912,1.5282773,1.93395,3.621751
4,10543,más,,,0,0,0,1,1,0,0,5.5358725,8.761957,6.5207596,-1.8845679,9.997583,3.3130746,10.253138,3.4177449,3.9434562,6.8649445,4.3300476,3.2067688,4.972481,1.6877892,9.6148615
4,99095,bello,,.,0,0,1,1,1,0,3,1.5137124,5.3806005,3.9290743,8.375699,3.9067047,6.905111,3.7908685,3.6474118,4.5870214,4.0702105,4.903573,4.3394194,5.4698415,1.4525088,6.235657
5,10192,no,¿,,1,1,0,1,1,1,0,-0.39969715,9.019471,7.806465,0.40639988,5.312907,7.4311075,2.1268897,0.7868412,1.5203797,5.2041817,1.5453372,1.6935661,4.4359508,10.670048,1.8961349
5,10228,ha,,,0,0,0,1,1,0,0,0.7740947,3.2631826,3.8654792,1.0533255,2.1117709,6.4705143,0.63080865,-0.037911076,2.4115517,1.6485215,10.042007,8.188368,5.2136626,2.785586,-1.0967935
5,183,o,,,0,0,0,1,0,0,0,-4.724706,10.13008,5.7312913,2.0012014,8.546269,6.016466,2.5693996,0.5882065,2.3799725,1.9463842,4.663778,7.65769,5.6263027,10.851876,4.952373
5,28095,##ído,,,0,0,0,0,1,0,0,5.841043,5.4428234,5.1955953,4.188733,10.591306,3.8499613,6.7800117,6.306916,2.5620701,6.739353,6.8092384,2.3586109,0.45480692,4.6963625,1.2702864
5,10125,el,,,0,0,0,1,1,0,0,-0.23058122,12.325022,2.952621,6.740596,12.405973,4.9682593,6.816905,5.939379,2.348538,3.5561032,5.995569,11.473367,5.692671,5.500706,6.4766197
5,30988,lec,,,0,0,0,1,0,0,0,6.010865,-1.2447919,6.7543564,6.583837,2.8920176,2.3426967,10.291566,4.6641617,9.832977,4.787934,4.7442846,6.8490257,5.493718,5.4659743,6.1136827
5,11813,##tor,,,0,0,0,0,1,0,0,5.3153,4.506196,4.3506675,10.711892,6.4420557,0.43256968,10.918096,4.7033176,5.1547074,4.4183793,3.4085755,0.76583266,7.279879,4.2480226,4.6106305
5,10543,más,,,0,0,0,1,1,0,0,5.524511,8.773282,6.5317435,-1.8785226,9.984018,3.323965,10.265256,3.4037964,3.9544504,6.8722425,4.3190856,3.2143645,4.964419,1.675706,9.62619
5,10104,de,,,0,0,0,1,1,0,0,10.949029,0.98592925,7.826793,7.0385265,4.0466166,2.0254118,10.234616,1.1318836,7.5902667,7.279593,7.8877845,3.2723553,3.979365,4.5518947,5.2004695
5,10153,una,,,0,0,0,1,1,0,0,6.394689,1.7352084,1.9615089,13.482497,4.723403,8.131653,2.4268336,1.844724,3.200709,2.2573416,3.96114,7.2302628,3.0179691,4.852437,1.4820848
5,11675,vez,,,0,0,0,1,1,0,0,5.271455,5.070874,7.4289346,0.6449801,10.219305,4.122734,9.033339,1.543412,12.74891,4.361073,5.8882656,6.3526387,5.1712337,8.811786,8.097348
5,193,y,,,0,0,0,1,1,0,0,4.5121183,5.786395,6.956505,-0.85349774,10.507394,1.9888858,-0.3922312,-1.9659827,4.9902844,5.900926,4.4485345,1.4839239,1.5738761,2.030659,3.5937548
5,10402,entre,,,0,0,0,1,1,0,0,3.0787706,8.880044,10.515755,9.544657,8.976016,1.8483092,8.054143,7.3568635,6.0903964,0.62710416,4.963914,2.4115963,4.6821604,-1.1855052,6.6904554
5,14888,personas,,,0,0,0,1,1,0,0,6.8530345,3.0308807,6.903129,7.027151,9.528429,4.976983,4.603025,5.1315928,5.2294264,4.2773976,2.2824485,2.1499572,5.5597296,4.2387757,2.466814
5,10104,de,,,0,0,0,1,1,0,0,10.876885,0.9934926,7.8222847,6.9758687,4.0442104,1.9967476,10.124324,1.0466338,7.574151,7.2852526,7.8702345,3.256438,3.972939,4.6216273,5.129916
5,22757,edad,,",",0,0,0,1,1,0,4,2.4098058,5.2786784,4.26897,8.260618,4.3320937,6.2348266,3.8627589,3.4644644,4.7806993,4.2469907,4.6925783,4.7608447,5.4709587,2.3819659,6.008316
5,10120,di,,,0,0,0,1,0,0,0,10.921283,0.9241355,7.844248,6.7717466,4.251433,1.7580761,10.213888,1.1139148,7.4289656,7.186934,7.992094,3.3267145,3.8388147,4.3730927,4.88747
5,50390,##álogo,,,0,0,0,0,0,0,0,1.8731141,5.4477963,4.024363,8.336911,3.7211142,6.9092016,3.9086933,3.6911604,4.896344,4.3421035,5.000126,4.135086,5.5292306,1.2076857,6.2749906
5,10107,##s,,,0,0,0,0,1,0,0,2.9322946,4.4719844,4.2418036,4.669424,5.2508187,4.7108774,7.2230215,3.2178998,13.234969,4.1081324,3.9825144,-0.47120267,6.4772444,9.367214,8.141838
5,102110,parecido,,,0,0,0,1,0,0,0,2.4576871,5.234312,3.9488451,7.8273706,3.9361353,6.733305,3.9653869,3.6741488,4.568387,4.51305,4.9244213,3.860616,5.26255,1.4584408,6.199945
5,10107,##s,,,0,0,0,0,1,0,0,2.8808641,4.50421,4.2468286,4.630402,5.2545686,4.705089,7.216427,3.2751853,13.22631,4.099949,3.986245,-0.43433768,6.4371085,9.33872,8.130757
5,10164,al,,,0,0,0,1,1,0,0,-4.7836666,8.845723,3.1158307,2.6832054,6.9155498,5.0131836,7.190464,6.9348893,0.42881814,3.3507102,5.723984,8.051043,6.516726,5.372484,2.18168
5,17118,siguiente,,?,0,0,1,1,1,0,2,9.323084,2.826126,1.4605563,1.4620651,9.96506,5.6415124,6.7659464,0.3207579,7.867922,-1.1030762,3.8486056,3.989941,3.1965663,0.5269071,5.243587
6,11504,esta,,,1,1,0,1,0,0,0,3.1809802,9.871916,2.1494234,9.31503,3.2768779,-0.54053354,7.3748918,0.8008928,10.245602,6.163318,4.4397116,4.1308627,9.563305,3.322886,2.79686
6,13386,##mos,,,1,0,0,0,1,0,0,6.396868,0.7046514,7.3720827,8.286026,4.1404395,4.9126916,2.0950236,5.9965863,4.9660316,9.586426,3.4567084,-0.81029403,-2.7145987,6.195719,2.003302
6,10110,en,,,0,0,0,1,1,0,0,6.7161803,8.415523,7.506731,5.313017,12.554262,5.458899,4.3139563,9.750155,8.473229,5.631804,7.3263574,5.392997,7.0215883,5.7495203,1.3987075
6,15870,junio,,",",0,0,0,1,1,0,4,1.6120572,5.2703795,3.9091709,8.390524,3.9714577,6.8676457,3.7688391,3.7100835,4.6243296,4.105663,5.005919,4.4078364,5.545289,1.5519574,6.205978
6,27989,amigo,,,0,0,0,1,1,0,0,3.4811606,4.7241497,3.5962822,8.550439,3.7857633,4.9076047,4.059932,4.96131,5.8708825,4.624014,4.6936255,5.7066474,5.6024356,1.9598408,6.6626863
6,16938,don,,,0,0,0,1,1,0,0,4.786396,8.988979,1.4312825,3.0168664,7.104663,3.8503337,0.033585746,3.151544,4.7220516,2.5335338,3.5842612,9.53357,6.0287523,1.1406621,-1.555373
6,60990,dama,,,1,0,0,1,0,0,0,3.3673792,5.1005616,4.8120394,8.14473,5.0347905,5.681567,4.3032026,3.7631867,5.146133,4.28402,4.320683,4.5613847,5.3620143,2.6247838,5.262897
6,10107,##s,,.,1,0,1,0,1,0,3,2.8606548,4.517204,4.2479415,4.568221,5.2990236,4.695405,7.2688136,3.2965715,13.241021,4.0896277,3.8970435,-0.49986878,6.502096,9.309202,8.171666
7,38188,qué,¿,,1,1,0,1,1,1,0,8.960022,5.340686,2.5016036,2.8557947,2.785747,0.78610575,0.9786323,5.522182,3.7863066,3.731749,-2.5401032,9.489176,5.4400225,1.0424792,5.348559
7,10911,me,,,0,0,0,1,1,0,0,-0.06866445,3.6593587,5.139609,-0.05091807,0.97668546,6.5786214,-0.062030476,1.3640641,10.286979,8.834866,4.5132384,3.087769,4.904398,8.876961,7.3009953
7,20730,dice,,,0,0,0,1,1,0,0,3.6880138,5.602395,4.860365,6.6792626,5.226016,5.3053155,6.611865,3.2965875,4.7302527,4.236934,4.4150634,4.4414163,4.4898524,1.9053413,4.857512
7,19626,us,,,0,0,0,1,0,0,0,1.309905,4.5784025,4.0637355,1.6950434,1.8687375,6.2742786,0.8006222,7.2100506,9.607468,10.2481575,7.073415,-1.7577479,3.910422,6.261317,4.1550627
7,11912,##ted,,,0,0,0,0,1,0,0,3.8943002,-0.87902534,4.8218393,6.98486,3.987343,6.5670886,0.7169544,-1.5495359,7.3062,4.505567,4.2658763,3.5857844,-2.9808605,8.050859,8.7123575
7,10104,de,,,0,0,0,1,1,0,0,10.951343,0.9260954,7.893302,7.0339603,4.0023737,1.95441,10.159372,1.0975534,7.515846,7.314711,7.904183,3.2005289,3.924068,4.5580263,5.16792
7,10285,las,,,0,0,0,1,1,0,0,4.873601,3.5062187,7.301064,10.99933,6.835992,0.99578613,7.9334416,2.3235288,-0.78684837,2.0185483,6.0325985,0.79971045,7.918795,0.25158936,8.263563
7,72132,fiestas,,,0,0,0,1,1,0,0,2.742308,5.397447,4.085549,8.069042,4.234478,6.2278285,3.3203895,3.5970824,4.881606,4.293433,4.806659,5.036803,5.3509912,2.7029784,6.32069
7,10104,de,,,0,0,0,1,1,0,0,10.864979,0.8487073,7.870414,7.041563,4.046896,2.0156193,10.048628,1.0819647,7.467806,7.3953176,7.91444,3.2017088,4.0216246,4.4717655,5.176872
7,14608,san,,,1,0,0,1,1,0,0,3.7844949,-0.3694916,7.2962317,5.0608554,1.7156471,8.541969,1.2627555,7.0779915,5.982679,4.3638964,3.0217624,2.0942507,10.353555,6.5449867,1.570773
7,23005,ju,,,1,0,0,1,0,0,0,8.436911,6.191416,6.1466064,1.8008701,1.550626,8.33488,6.2227707,9.316379,10.028016,3.1267314,4.7325606,8.03232,4.9049454,4.6154623,-0.30617896
7,10206,##an,,?,1,0,1,0,1,0,2,4.6650877,0.5968538,3.937923,2.5068846,9.080786,5.428824,5.971994,4.209738,4.461494,4.598576,2.0328748,5.215393,5.061939,8.347769,3.2724757
8,38188,qué,¿,,1,1,0,1,1,1,0,8.960001,5.340679,2.5016155,2.855801,2.7857547,0.78612053,0.978648,5.5221767,3.7863073,3.7317533,-2.5400786,9.4891615,5.440023,1.0424929,5.348559
8,10261,he,,,0,0,0,1,1,0,0,0.08086994,5.8775296,3.0183074,1.3026186,2.6757886,5.7586412,-0.46587774,-0.8441161,7.5011926,2.117005,6.8002176,11.6975355,4.5482435,4.724376,3.8409767
8,10104,de,,,0,0,0,1,1,0,0,10.923931,0.7853152,7.916037,7.0419965,4.0069914,1.8711231,10.099664,1.1209081,7.468782,7.318036,7.9805064,3.2996368,3.9559245,4.53347,5.0956726
8,27337,decir,,",",0,0,0,1,1,0,4,3.2040136,4.9848566,6.5694265,6.323528,3.7884583,4.9361186,6.194886,3.1289668,4.6945014,3.4672256,5.205697,4.226713,4.827194,1.8943857,5.157626
8,47599,señor,,,0,0,0,1,0,0,0,10.429439,4.088314,3.0361197,1.3836884,8.652806,5.2907624,0.82670176,6.1189685,10.204107,4.8903027,2.4948885,7.621772,8.7159815,6.7242203,3.697167
8,10113,##a,,,0,0,0,0,1,0,0,1.6156993,-0.08567102,3.772449,1.4819086,10.79192,2.4352882,3.4384568,2.980665,7.0834303,3.2509007,2.413016,5.387385,4.7273064,7.345409,5.1896615
8,34010,dona,,,0,0,0,1,1,0,0,3.3765726,5.0947986,4.8156204,8.136792,5.028429,5.6827226,4.322826,3.7549684,5.1360574,4.278178,4.3273425,4.558795,5.345913,2.6206245,5.2528954
8,23005,ju,,,1,0,0,1,0,0,0,8.439949,6.1823616,6.1502132,1.810698,1.5580199,8.327646,6.224528,9.32017,10.020485,3.1249197,4.734393,8.036373,4.912233,4.622341,-0.30818492
8,14013,##ani,,,1,0,0,0,0,0,0,4.6633334,0.5884807,3.9339123,2.5060408,9.07703,5.4234467,5.965227,4.2037816,4.4634624,4.603939,2.0245442,5.2199535,5.065691,8.34354,3.2723534
8,10213,##ta,,?,1,0,1,0,1,0,2,1.364621,-0.03178351,3.9217021,1.6597239,10.402919,2.5377934,3.6036162,3.1938276,7.277632,3.0237234,2.650625,5.2432775,4.783486,7.4354906,5.4165936
9,13621,ac,¿,,1,1,0,1,0,1,0,5.920116,1.4350625,2.1148384,6.84559,4.055577,2.0485597,7.480975,3.033313,11.353012,2.4979508,9.101827,7.3749485,0.45894983,1.0745701,8.757992
9,63321,##aso,,,1,0,0,0,1,0,0,3.7905607,-0.08669264,4.293913,4.6855364,11.641061,3.8671725,4.1695433,-2.2181952,5.4450235,2.2555485,3.412801,7.9340825,8.6560335,7.351376,5.3005767
9,10285,las,,,0,0,0,1,1,0,0,4.871357,3.5012877,7.298857,11.005137,6.8300586,0.998681,7.934444,2.3256192,-0.7917968,2.0156794,6.036511,0.79916126,7.9162807,0.2517167,8.257536
9,13605,hay,,,0,0,0,1,1,0,0,4.789089,8.992812,1.4184166,3.02073,7.0492773,3.849282,0.1185491,3.144528,4.7294908,2.552871,3.5877123,9.438369,5.9390836,1.2353266,-1.4962174
9,29291,ahora,,?,0,0,1,1,1,0,2,1.5541406,-0.282967,9.497907,4.0525203,6.806368,6.524352,9.431329,6.441441,2.4302673,1.0291309,4.0582395,8.756676,10.201334,3.9525712,2.292094
10,10109,la,,,1,1,0,1,1,0,0,8.462793,6.1706405,6.153656,1.7692709,1.5094187,8.409002,6.2152395,9.286018,10.0605135,3.1630704,4.6814475,7.947712,4.8823605,4.668848,-0.3276479
10,22944,ina,,,0,0,0,1,0,0,0,3.7939613,-0.35566133,7.287619,5.066075,1.7082617,8.526119,1.2684164,7.077812,5.9787807,4.3557796,3.013925,2.1078105,10.339147,6.533725,1.5794654
10,47630,##ugu,,,0,0,0,0,0,0,0,2.2222366,0.08069474,4.6204534,2.1765444,9.234231,3.0328784,4.371017,4.2230644,5.9917717,3.0339005,3.5561855,5.607648,4.653304,6.9390903,4.645082
10,18738,##ración,,,0,0,0,0,1,0,0,4.3274674,3.650587,3.6482341,6.3421893,2.8573751,5.6175075,3.5764642,0.8078717,5.363071,4.949383,3.9096253,4.8412495,5.5601845,4.496124,6.3700724
10,10104,de,,,0,0,0,1,1,0,0,10.97262,0.89230376,7.8917212,7.0081577,4.064138,1.8327949,10.300341,1.0915233,7.568858,7.3079967,7.883399,3.2616184,3.9400294,4.5111456,5.0997796
10,10109,la,,,0,0,0,1,1,0,0,8.4430065,6.231484,6.1115746,1.6842809,1.4185791,8.4155245,6.1374855,9.177498,10.156753,3.120759,4.791952,7.915549,4.851551,4.560491,-0.25531465
10,70522,estatua,,,0,0,0,1,1,0,0,2.7493048,5.163772,4.280408,7.9230475,4.2422924,6.058445,3.7662802,3.5369825,4.9858403,4.3186946,4.7667294,4.924491,5.413999,2.4188035,6.0574803
10,10104,de,,,0,0,0,1,1,0,0,11.005563,0.8448574,7.900542,6.872782,4.14164,1.8421438,10.212419,1.0537874,7.458775,7.34818,7.9334865,3.304017,3.9167986,4.5307603,5.0478125
10,10514,po,,,1,0,0,1,0,0,0,4.105489,0.35257813,6.967697,8.2882185,5.8132343,3.8053892,8.346138,2.6021702,8.798926,6.37554,6.701787,6.29514,3.0889084,1.7024491,6.157642
10,12150,##nce,,,1,0,0,0,1,0,0,6.991088,5.460002,2.5902822,5.3945932,9.921114,4.716647,4.64209,-0.6528136,5.434005,4.4054337,4.98409,4.0225034,0.28537405,7.2320113,4.8046184
10,10104,de,,,0,0,0,1,1,0,0,10.848897,0.77733684,7.9132524,7.0552826,4.053821,1.8833658,10.134117,1.146859,7.479691,7.300138,7.9418516,3.238403,3.950336,4.452986,5.101476
10,10141,le,,,1,0,0,1,0,0,0,3.816978,-0.83432966,5.2516675,3.3724074,2.3270047,7.4819646,7.1635456,-0.20568457,2.608724,2.4079428,7.965087,10.005317,2.2556288,-0.9432058,2.2616396
10,11482,##ón,,",",1,0,0,0,1,0,4,6.4924636,2.031926,8.57455,8.245361,1.9980707,2.018651,2.0902052,-0.2756642,7.444196,5.3291373,-0.5144337,1.3953114,6.471419,3.1865487,2.1301975
10,10398,dos,,,0,0,0,1,1,0,0,1.9420671,9.512725,5.1674104,5.724537,9.155403,6.444172,5.447916,9.8636265,8.781586,9.0271435,0.47019792,-0.7812023,5.28415,4.461479,6.889056
10,46063,baile,,,0,0,0,1,0,0,0,2.7901003,5.011155,4.814115,7.8448105,4.3699446,5.618829,3.990964,2.7774532,4.8389764,4.1425514,4.0414376,5.022161,5.90636,2.8835058,6.0603175
10,10107,##s,,,0,0,0,0,1,0,0,2.900238,4.5061555,4.264733,4.6303887,5.25862,4.7193446,7.220432,3.264286,13.237569,4.1199093,3.965571,-0.47977248,6.4714785,9.348033,8.145774
10,193,y,,,0,0,0,1,1,0,0,4.4731655,5.8012013,6.9055605,-0.8540878,10.459946,1.9222882,-0.41653544,-1.9816469,4.9888563,5.9615426,4.4714384,1.5515985,1.6241555,2.0570283,3.6092935
10,20579,algunas,,,0,0,0,1,1,0,0,2.7113876,5.4669104,3.9826748,7.8171215,4.0746646,6.4182577,3.2522416,3.8612158,4.946644,4.3541713,5.0788255,5.0529766,5.0915694,2.6390183,6.4465714
10,14828,otras,,,0,0,0,1,1,0,0,5.4768996,5.2729306,1.0620356,1.9098303,1.2725223,5.3653264,6.906946,0.14059933,2.775168,6.3692627,11.772925,7.1968102,4.805895,3.6135054,2.2045996
10,16205,simple,,,0,0,0,1,0,0,0,1.6498555,5.3705416,3.9790947,8.357466,3.9640682,6.8460603,3.79063,3.7270963,4.614861,4.112885,4.897425,4.37135,5.4038754,1.5196984,6.1871285
10,20454,##zas,,,0,0,0,0,1,0,0,2.9936895,0.28640595,2.312264,2.2344668,10.57869,3.8630471,3.7612674,2.4771178,5.598528,3.8619766,3.1613095,5.480787,4.616699,7.0951724,4.5673733
10,10183,por,,,0,0,0,1,1,0,0,2.2392418,5.5284963,-0.80542207,5.152997,4.945085,10.869622,5.992083,0.8924279,5.0121403,5.806925,9.575206,4.6945257,7.7103887,11.430824,4.886406
10,10125,el,,,0,0,0,1,1,0,0,-0.22721888,12.347698,2.8446746,6.701447,12.452701,4.985353,6.789913,5.990932,2.364769,3.5103395,5.9753046,11.420395,5.743482,5.5233197,6.485402
10,16751,estilo,,",",0,0,0,1,1,0,4,2.2022166,5.1806703,4.2244754,8.08,3.8288705,6.3168974,3.9855096,3.2464066,4.9326754,4.2274556,4.8824844,4.4791727,5.7479005,1.555057,5.9828925
10,15166,pueden,¿,,0,0,0,1,1,1,0,3.739545,5.660504,5.28367,6.7839274,4.57157,5.5013885,6.366259,2.9829879,5.0423136,3.7031708,4.795805,3.9620123,4.62726,2.4124858,4.6119447
10,10212,com,,,0,0,0,1,0,0,0,9.911419,10.555858,9.111966,4.41024,10.859653,4.0291224,5.612748,1.6827168,5.6170645,3.1734264,2.2641356,5.791747,2.4180276,3.4975264,6.793006
10,78715,##parar,,,0,0,0,0,0,0,0,3.1373882,4.98334,5.88318,6.726187,4.1615005,5.4211493,5.5576863,2.9959443,4.8735204,3.9724581,5.0204287,4.2598033,5.1587186,1.9847258,5.117771
10,10341,##se,,,0,0,0,0,1,0,0,-0.78904754,0.9890051,0.35767967,8.886644,7.715293,7.953106,8.388401,8.765995,6.2158976,5.1685104,9.005188,4.118369,7.56044,4.6321244,3.284928
10,10173,con,,,0,0,0,1,1,0,0,3.4630578,4.790206,3.525814,7.0322757,-0.31105104,2.7012446,7.3263335,7.222965,3.1661916,6.28138,5.5072317,3.3725624,0.8287802,7.1847863,-3.7664003
10,10285,las,,,0,0,0,1,1,0,0,4.87987,3.4744742,7.313537,10.998452,6.851551,0.9770343,7.9173684,2.299778,-0.8185699,2.0382051,6.061592,0.81753963,7.928001,0.24639404,8.277888
10,72132,fiestas,,,0,0,0,1,1,0,0,2.7429008,5.398815,4.0849476,8.062634,4.23141,6.2315054,3.321514,3.6030679,4.8847322,4.2945027,4.8141894,5.035853,5.344293,2.7021582,6.322734
10,10121,que,,,0,0,0,1,1,0,0,1.4308355,10.304551,7.2791085,3.016958,8.485336,-1.4374824,3.9593852,1.2760468,5.20021,2.6519842,-2.9731266,7.860145,7.0409317,4.321443,4.052429
10,10126,se,,,0,0,0,1,1,0,0,3.5434778,10.665046,7.521412,5.97215,-1.4227782,3.0327232,3.0401623,3.3410647,1.5694821,2.3652382,3.6231349,6.351712,0.22150072,1.5887027,8.708661
10,42892,celebra,,,0,0,0,1,0,0,0,3.2997198,5.073422,5.451941,6.9282603,4.444514,5.4608717,5.4875326,3.2800498,4.7858267,4.0432277,4.836242,4.238845,5.035773,2.1182168,5.1532755
10,10927,##ban,,,0,0,0,0,1,0,0,2.7117212,0.671301,5.5099397,12.01789,6.005505,4.876329,5.7739944,-0.28383344,1.1702768,4.3871284,7.9594674,-0.077972814,2.2094903,3.3624623,10.087971
10,12847,antes,,?,0,0,1,1,1,0,2,6.9654603,7.7482114,6.939791,-1.8107039,12.680595,2.7458267,6.8087587,1.2930762,7.274579,2.4377716,5.8344955,-0.16165751,4.175343,8.207037,6.9889803
11,105238,recuerda,¿,,1,1,0,1,1,1,0,3.7223227,5.649163,5.3208146,6.766722,4.5260367,5.5157056,6.346573,3.0015054,5.0204906,3.6691487,4.8295407,3.9686327,4.638641,2.4033089,4.6130943
11,19626,us,,,0,0,0,1,0,0,0,1.310745,4.5775576,4.0628405,1.6940666,1.869541,6.2752275,0.79965836,7.2110114,9.606706,10.247376,7.0743523,-1.7587765,3.9095201,6.2604914,4.1541586
11,11912,##ted,,,0,0,0,0,1,0,0,3.8942626,-0.87898344,4.821877,6.9848223,3.9873805,6.5670514,0.716996,-1.549496,7.3061643,4.5056033,4.2659125,3.5858219,-2.9808178,8.050819,8.7123165
11,10854,cu,,,0,0,0,1,0,0,0,5.201204,2.007451,-0.841657,3.8471627,6.4794726,2.674304,7.508107,1.3280786,14.538967,5.5401583,5.1451144,6.023036,8.459851,4.979577,7.661262
11,96327,##ánt,,,0,0,0,0,0,0,0,6.793619,1.7658539,5.6862803,5.182579,5.8185377,1.8534528,-0.9986417,5.0480995,1.5490599,0.6553709,3.7609887,7.9912763,8.322712,8.233297,8.916101
