instancia_id,token_id,token,punt_inicial,punt_final,capitalización,indice_oracion,i_punt_inicial,i_punt_final,i_puntuacion,dim_red_0,dim_red_1,dim_red_2,dim_red_3,dim_red_4
14,18419,sí,,,1,0,0,0,0,8.247404,0.063575864,5.5969095,-12.046083,6.9621925
14,47599,señor,,,0,1,0,0,0,7.05029,1.6474495,7.631846,3.7054918,2.0042768
14,10113,##a,,",",0,2,0,4,4,-2.5948477,6.7895627,7.9308286,16.689487,6.799709
14,193,y,,,0,3,0,0,0,27.92018,12.987097,11.796081,9.552527,7.4503584
14,10110,en,,,0,4,0,0,0,-4.0792994,15.951605,8.90274,-7.483592,2.7686746
14,10125,el,,,0,5,0,0,0,5.916163,22.750809,9.784744,3.201848,4.6605015
14,13206,mismo,,,0,6,0,0,0,7.6316814,1.3978646,5.216001,3.194386,2.0733597
14,11734,año,,,0,7,0,0,0,7.013319,3.1946857,6.05196,5.744388,1.0173551
14,26088,pasa,,,0,8,0,0,0,2.7138994,-7.814157,31.8723,-6.896671,4.7673683
14,13386,##mos,,,0,9,0,0,0,-5.4745555,6.5016828,3.3093486,14.368526,4.5501175
14,28394,siete,,,0,10,0,0,0,6.9622087,2.0707612,5.978329,3.527687,1.6476007
14,18012,días,,,0,11,0,0,0,6.8685017,2.8140478,6.082625,5.3232193,1.2031285
14,10110,en,,,0,12,0,0,0,-4.0967555,16.035854,8.931577,-7.495131,2.901883
14,64782,toa,,,1,13,0,0,0,8.741704,3.797822,4.3445506,2.9072208,3.4379776
14,34222,baja,,,1,14,0,0,0,7.506647,1.9002153,5.525472,3.779356,2.2759082
14,48775,bai,,,0,15,0,0,0,5.622115,-12.329081,12.322946,-0.88519543,1.0798146
14,95671,##lando,,,0,16,0,0,0,-1.6421124,4.381298,5.628313,16.710205,6.1454115
14,10795,sin,,,0,17,0,0,0,5.4490633,-15.740946,10.753031,-1.910344,-1.4177771
14,12844,ces,,,0,18,0,0,0,3.5233424,-8.811382,32.557594,-6.7256923,4.4579444
14,10354,##ar,,,0,19,0,0,0,-1.4794222,5.254537,8.030303,15.810311,6.988109
14,11047,durante,,,0,20,0,0,0,8.14919,1.4414418,5.360292,2.0041878,-0.55908036
14,10109,la,,,0,21,0,0,0,13.13139,8.969996,-6.0147815,-3.6855354,8.546904
14,29190,noche,,,0,22,0,0,0,8.122509,0.34369645,6.2766557,4.447679,3.0028315
14,193,y,,,0,23,0,0,0,27.90462,13.07632,11.71726,9.586939,7.3782825
14,93045,jugando,,,0,24,0,0,0,7.417103,1.9386668,5.5646815,2.0270898,-0.43483952
14,64390,gallo,,,0,25,0,0,0,7.4779506,2.146442,6.691524,4.3341427,1.7420423
14,10107,##s,,,0,26,0,0,0,-4.7991524,4.7649326,12.487144,14.66251,7.007554
14,10183,por,,,0,27,0,0,0,8.7250595,-0.4637379,10.95159,7.791816,-10.172429
14,10125,el,,,0,28,0,0,0,5.904724,22.759726,9.793256,3.207926,4.672694
14,14184,día,,.,0,29,0,3,3,6.8169065,2.710779,6.1032677,5.217591,1.2590114
15,105238,recuerda,¿,,1,0,1,0,1,5.762448,1.4879053,5.9395614,3.4328837,2.348207
15,19626,us,,,0,1,0,0,0,3.5923707,-5.6929774,25.274137,-2.976848,5.943493
15,11912,##ted,,,0,2,0,0,0,-2.5589275,5.924675,7.87412,14.633851,7.708517
15,10846,sus,,,0,3,0,0,0,4.6054406,-0.7792693,24.054462,5.2489386,0.9812364
15,29956,ri,,,0,4,0,0,0,5.9842186,-15.23895,10.64901,-1.7777108,-1.1833162
15,29427,##ñas,,,0,5,0,0,0,4.4084415,2.5551498,5.294815,6.9769783,3.823499
15,10173,con,,,0,6,0,0,0,5.623508,-15.666931,10.659104,-1.9694444,-1.4400429
15,46267,nic,,,1,7,0,0,0,5.625003,-15.792368,10.877566,-1.8389995,-1.1134562
15,11481,##ol,,,1,8,0,0,0,-5.3283634,6.0563617,4.0032477,14.330166,4.873006
15,12299,##ás,,?,1,9,0,2,2,-0.5691042,5.360613,6.7758136,14.039367,5.983881
16,16348,porque,,,1,0,0,0,0,7.6353354,1.8259401,5.504436,1.6843429,-1.0261151
16,14370,él,,,0,1,0,0,0,8.1537285,1.9089931,4.3418417,1.1307749,3.6021953
16,10411,era,,,0,2,0,0,0,2.7480476,2.7049232,4.786898,4.7311916,2.0424669
16,13436,muy,,,0,3,0,0,0,7.7121534,2.8410501,6.1448092,2.3500352,0.66212165
16,79952,celo,,,0,4,0,0,0,7.661288,2.8473945,6.077969,2.562524,0.9205133
16,11669,##so,,.,0,5,0,3,3,-5.3808703,6.036676,3.9981463,14.351056,4.8943763
17,193,y,,,3,0,0,0,0,27.905737,13.020858,11.750776,9.611121,7.3205543
17,19626,us,,,0,1,0,0,0,3.5897298,-5.6807313,25.260279,-2.9630728,5.9565916
17,11912,##ted,,,0,2,0,0,0,-2.52225,5.962837,7.848187,14.66783,7.7013416
17,13436,muy,,,0,3,0,0,0,7.7308106,2.8418236,6.142144,2.346518,0.65757287
17,11614,li,,,0,4,0,0,0,13.038218,8.83971,-5.9932737,-3.7828574,8.508053
17,11861,##nda,,.,0,5,0,3,3,-2.3815377,6.115581,7.8749933,15.330899,7.4052634
18,36077,mir,,,1,0,0,0,0,3.4766212,-8.660563,32.560184,-6.900898,4.140102
18,10112,##e,,,1,1,0,0,0,-2.6613932,6.8453336,8.010299,16.71548,6.763657
18,19626,us,,,0,2,0,0,0,3.5987875,-5.7034903,25.285261,-2.9879398,5.932821
18,11912,##ted,,,0,3,0,0,0,-2.5344148,5.948777,7.851557,14.653028,7.714165
18,10121,que,,,0,4,0,0,0,8.679282,-9.9122095,-8.326324,-0.31280497,3.1407547
18,10279,han,,,0,5,0,0,0,8.547546,10.196792,7.1011314,0.7382315,2.6746314
18,38070,pasado,,,0,6,0,0,0,8.16286,1.5458205,5.9871063,3.8608842,2.567671
18,103757,cuarenta,,,0,7,0,0,0,7.0837374,2.2119248,5.98501,3.5317283,1.7218727
18,11278,años,,.,0,8,0,3,3,7.041935,3.191794,6.083685,5.7771287,1.0249563
19,193,y,¿,,3,0,1,0,1,27.892979,13.030676,11.695618,9.559585,7.3653116
19,10198,su,,,0,1,0,0,0,4.633439,-0.7513702,24.082628,5.2767296,0.953267
19,26497,cabeza,,?,0,2,0,2,2,6.9256854,1.6787068,6.5318108,3.9561338,1.7344048
20,24256,nada,,,1,0,0,0,0,7.7865844,2.6474955,5.745596,2.699514,0.7839604
20,12832,tiene,,,0,1,0,0,0,5.584523,1.2501665,5.95534,3.6159275,1.9440976
20,18278,esto,,,0,2,0,0,0,7.6543803,2.54877,4.7609925,2.2058096,2.975687
20,10104,de,,,0,3,0,0,0,3.5378666,-9.341089,32.890038,-7.0655036,4.6464458
20,19868,extra,,,0,4,0,0,0,5.574672,-15.385663,11.651724,-2.0623012,-1.0724959
20,14652,##ño,,.,0,5,0,3,3,4.417121,2.5484297,5.289004,6.9666395,3.8147752
21,10183,por,,,1,0,0,0,0,8.720626,-0.4593108,10.947166,7.787383,-10.168018
21,36584,eso,,,0,1,0,0,0,7.6586437,2.5272696,4.7606645,2.201917,3.0006227
21,10126,se,,,0,2,0,0,0,8.364821,-0.053418394,5.479929,-11.931207,6.8455086
21,10228,ha,,,0,3,0,0,0,8.5483465,10.196398,7.1009727,0.7388083,2.6746042
21,31005,dicho,,,0,4,0,0,0,7.591604,2.3799443,4.9999704,2.6591387,2.6907556
21,10173,con,,,0,5,0,0,0,5.5243797,-15.673182,10.702817,-2.0254319,-1.4554921
21,22755,sob,,,0,6,0,0,0,5.4009933,-15.7579365,11.094476,-2.1284955,-1.1428162
21,19162,##rada,,,0,7,0,0,0,-2.3618374,6.1384463,7.430581,16.11432,7.0992117
21,36800,razón,,,0,8,0,0,0,7.108922,1.5179445,6.2966604,4.3961954,2.040328
21,10121,que,,,0,9,0,0,0,8.780528,-9.839209,-8.421582,-0.30134103,3.0682871
21,10125,el,,,0,10,0,0,0,5.951594,22.734243,9.790434,3.1928654,4.6970096
21,24151,hombre,,,0,11,0,0,0,7.530212,2.296535,6.715551,4.733854,1.636345
21,10126,se,,,0,12,0,0,0,8.369896,-0.0584916,5.4748745,-11.926446,6.840469
21,12134,ali,,,0,13,0,0,0,-3.7175581,15.699826,9.028579,-7.556369,2.7927587
21,31910,##menta,,,0,14,0,0,0,-1.7531539,4.6238728,5.8922215,16.666504,6.2854567
21,10110,en,,,0,15,0,0,0,-4.0563593,15.96225,8.896198,-7.5319924,2.828099
21,10109,la,,,0,16,0,0,0,13.121335,8.969547,-6.052873,-3.7036855,8.580481
21,11876,primera,,,0,17,0,0,0,8.085316,-0.0449314,0.88433075,4.4201,3.6711872
21,34100,mitad,,,0,18,0,0,0,7.1026344,2.236513,6.0329933,3.4637399,1.6341354
21,10104,de,,,0,19,0,0,0,3.5582678,-8.932935,32.77119,-7.035542,4.1232147
21,10198,su,,,0,20,0,0,0,4.646348,-0.73843163,24.095549,5.2897086,0.9403288
21,11926,vida,,,0,21,0,0,0,7.006723,1.7172219,6.380213,4.1406217,1.4946942
21,10104,de,,,0,22,0,0,0,3.5502498,-8.977401,32.78905,-7.0666304,4.1390367
21,91986,esperanza,,,0,23,0,0,0,6.806013,2.7060905,6.058683,5.2186875,1.2457603
21,10107,##s,,",",0,24,0,4,4,-4.7957296,4.7249055,12.497307,14.609872,7.0214095
21,10110,en,,,0,25,0,0,0,-4.1581516,16.030428,8.779714,-7.4680977,2.7994912
21,10109,la,,,0,26,0,0,0,13.200529,9.005416,-6.049903,-3.693157,8.544105
21,13750,segunda,,,0,27,0,0,0,7.169713,1.5957721,5.751744,3.6686301,1.819304
21,34100,mitad,,,0,28,0,0,0,7.10062,2.2637112,6.0579796,3.4400613,1.6008439
21,10104,de,,,0,29,0,0,0,3.6147726,-9.281716,32.93354,-7.1004367,4.548506
21,11639,re,,,0,30,0,0,0,5.9784675,-15.273476,10.63081,-1.8321465,-1.2500525
21,84149,##cuerdo,,,0,31,0,0,0,6.3708324,1.9863677,6.1637297,4.3277936,1.6712793
21,10107,##s,,,0,32,0,0,0,-4.7807016,4.757686,12.477832,14.649461,7.0044656
21,193,y,,,0,33,0,0,0,27.924473,13.04758,11.7619095,9.5685,7.3650293
21,20679,sería,,,0,34,0,0,0,5.40646,1.9444203,5.7499485,3.973516,1.8753791
21,13436,muy,,,0,35,0,0,0,7.7089386,2.836451,6.1573286,2.337256,0.651277
21,105034,cruel,,",",0,36,0,4,4,7.019184,2.311883,6.1027274,3.6568844,1.5266653
21,25665,dado,,,0,37,0,0,0,8.302137,1.1286317,5.311429,2.9280384,0.34347653
21,10121,que,,,0,38,0,0,0,8.807922,-9.85134,-8.470611,-0.40187156,3.103047
21,34597,pu,,,0,39,0,0,0,3.0400963,-7.6447988,31.0316,-6.5165544,4.346956
21,10703,##di,,,0,40,0,0,0,-2.47836,6.328507,7.5997934,16.063786,7.1632013
21,35328,##éra,,,0,41,0,0,0,-0.58776754,5.332887,6.8531933,14.127679,5.9881587
21,13386,##mos,,,0,42,0,0,0,-5.4914656,6.499369,3.3133864,14.349114,4.55397
21,104769,hacerlo,,",",0,43,0,4,4,5.78031,1.4029872,5.110649,3.9567852,1.8672113
21,10125,el,,,0,44,0,0,0,5.93044,22.707497,9.734274,3.1920207,4.675343
21,64206,destruir,,,0,45,0,0,0,5.858152,1.3529408,4.998503,4.02617,2.007605
21,41050,aquella,,,0,46,0,0,0,8.205398,2.343438,4.7633433,2.2551498,3.1925595
21,10107,##s,,,0,47,0,0,0,-4.8241124,4.782916,12.498739,14.681063,7.0007844
21,10110,en,,,0,48,0,0,0,-4.093756,16.006968,8.89045,-7.5135083,2.8317606
21,10182,los,,,0,49,0,0,0,5.475757,-0.2058965,-0.18698095,1.0983341,17.894224
21,41300,jóvenes,,,0,50,0,0,0,7.7492237,1.9022405,5.915378,4.0050955,2.4420896
21,193,y,,,0,51,0,0,0,27.935728,13.066884,11.747934,9.605024,7.3702865
21,27728,bor,,,0,52,0,0,0,5.506246,-15.696518,10.776154,-2.0306096,-1.4026408
21,13859,##rar,,,0,53,0,0,0,-1.6617839,5.429945,8.029135,15.936453,6.972531
21,16121,estos,,,0,54,0,0,0,7.634719,2.6413362,4.768962,2.2497957,2.873429
21,10110,en,,,0,55,0,0,0,-4.185489,16.000298,8.808118,-7.454725,2.80775
21,10182,los,,,0,56,0,0,0,5.4276705,-0.1575709,-0.17484015,1.1434112,17.939032
21,89775,viejo,,,0,57,0,0,0,8.149158,1.5444257,5.9729834,3.8338006,2.5814948
21,10107,##s,,.,0,58,0,3,3,-4.7118545,4.6870637,12.428027,14.566325,7.1019154
22,10220,para,,,1,0,0,0,0,2.9364438,-8.448459,32.285038,-7.0667596,4.755696
22,16121,estos,,,0,1,0,0,0,7.653457,2.584923,4.8009343,2.2890818,2.888001
22,10355,qui,,,0,2,0,0,0,8.597786,-9.879873,-8.440637,-0.42778477,3.16828
22,59719,##sier,,,0,3,0,0,0,-2.7692304,6.9492745,8.000428,16.819294,6.7871094
22,10113,##a,,,0,4,0,0,0,-2.6023088,6.7800045,7.923407,16.69277,6.8203087
22,13672,yo,,,0,5,0,0,0,27.745838,12.726863,11.626795,9.494615,7.8511443
22,18699,tener,,,0,6,0,0,0,5.73025,1.3017335,5.468488,3.791296,1.9598758
22,10125,el,,,0,7,0,0,0,5.9497113,22.738451,9.759404,3.2175162,4.6565957
22,13045,poder,,,0,8,0,0,0,8.759864,-9.691802,-8.387249,-0.32205373,2.962021
22,10104,de,,,0,9,0,0,0,3.6312249,-9.383034,32.709858,-7.110677,4.650251
22,78691,impedir,,,0,10,0,0,0,5.9137983,1.4515772,5.128985,3.9861667,2.0932531
22,11268,##les,,,0,11,0,0,0,-2.1145432,5.5171347,8.418661,16.1655,7.063941
22,10125,el,,,0,12,0,0,0,5.9059978,22.746328,9.797743,3.2141829,4.6953664
22,13829,uso,,,0,13,0,0,0,6.957895,2.0544522,6.222286,4.427975,1.7201856
22,10104,de,,,0,14,0,0,0,3.563507,-9.339181,32.84435,-7.0857964,4.6205378
22,12655,todo,,,0,15,0,0,0,8.72519,3.7775402,4.4211965,2.9816432,3.381665
22,50815,aquell,,,0,16,0,0,0,8.275247,2.3193614,4.7346106,2.2161329,3.23856
22,10133,##o,,,0,17,0,0,0,-5.3294234,6.0864444,4.0085335,14.3211155,4.838343
22,10121,que,,,0,18,0,0,0,8.70468,-9.837855,-8.389174,-0.32165653,3.0973709
22,10192,no,,,0,19,0,0,0,-14.083223,6.3541956,4.1239076,5.6726155,8.632671
22,15449,tenía,,,0,20,0,0,0,5.3349986,1.4599726,5.619491,3.4540114,1.6549327
22,13386,##mos,,,0,21,0,0,0,-5.499255,6.473591,3.3394573,14.354951,4.569297
22,10125,el,,,0,22,0,0,0,5.912287,22.714474,9.763103,3.1888072,4.6456347
22,11734,año,,,0,23,0,0,0,7.008127,3.1926284,6.044183,5.7452397,1.0239137
22,82432,treinta,,,0,24,0,0,0,7.0933394,2.2305322,5.9752383,3.5276031,1.7196587
22,193,y,,,0,25,0,0,0,27.964314,13.061053,11.71327,9.552835,7.3333483
22,11681,tres,,.,0,26,0,3,3,6.813536,1.7886169,5.9789996,3.3625717,1.3749866
23,10294,si,,,1,0,0,0,0,8.279898,0.031235559,5.5648117,-12.015398,6.930201
23,12229,pre,,,0,1,0,0,0,5.6666517,-12.2665415,12.2865925,-0.9341373,1.0949508
23,28420,##fier,,,0,2,0,0,0,5.791561,1.4023852,5.627274,3.970338,2.043873
23,10136,##en,,,0,3,0,0,0,-2.2710617,6.367199,8.242096,15.6318655,7.004336
23,10478,ir,,,0,4,0,0,0,-3.623928,15.64363,9.114814,-7.640386,2.732378
23,10183,por,,,0,5,0,0,0,8.706361,-0.44502613,10.932784,7.773105,-10.153561
23,12318,mar,,",",0,6,0,4,4,3.4860418,-9.190921,32.85912,-7.0497003,4.6103106
23,10152,les,,,0,7,0,0,0,3.0645711,-6.3676324,27.619402,-4.3620925,4.4995646
23,17339,ob,,,0,8,0,0,0,5.6170387,-15.6398,10.609065,-2.0423946,-1.4602621
23,15678,##liga,,,0,9,0,0,0,-2.531577,6.399711,7.547183,16.166994,7.0808034
23,15792,##ría,,,0,10,0,0,0,-0.19024375,5.3179355,6.052919,13.276866,5.898284
23,169,a,,,0,11,0,0,0,7.9765105,-3.426297,22.558897,9.974457,16.913942
23,10266,em,,,0,12,0,0,0,-4.017608,15.93308,8.963588,-7.547622,2.915875
23,12867,##bar,,,0,13,0,0,0,-1.4436907,5.220713,8.038894,15.801819,6.9947295
23,102196,##cars,,,0,14,0,0,0,-4.305998,6.028397,4.4233384,13.992403,5.0431647
23,10112,##e,,,0,15,0,0,0,-2.6430097,6.8242664,7.98242,16.702766,6.7508006
23,10110,en,,,0,16,0,0,0,-4.1386986,16.032413,8.887314,-7.488676,2.858794
23,10153,una,,,0,17,0,0,0,7.984549,-0.14890268,0.75916666,4.495519,3.7867186
23,31630,pequeña,,,0,18,0,0,0,7.466212,1.815415,5.8888645,3.7746668,2.119994
23,15558,gol,,,0,19,0,0,0,5.5389996,-15.696467,10.875353,-1.9509319,-1.2461408
23,14724,##eta,,,0,20,0,0,0,-2.6141791,6.6853223,7.808951,16.585701,6.906602
23,10104,de,,,0,21,0,0,0,3.430053,-9.224933,32.827553,-7.2152724,4.4384236
23,21196,cabo,,,0,22,0,0,0,6.924608,1.9004828,6.0520706,3.60526,1.6024295
23,44336,##taje,,",",0,23,0,4,4,5.463321,1.9445499,5.7809415,3.962194,1.8949754
23,10110,en,,,0,24,0,0,0,-4.0415206,15.953495,8.946134,-7.467075,2.885992
23,11675,vez,,,0,25,0,0,0,7.2290583,1.6480758,5.6944046,3.5993872,1.6969558
23,10104,de,,,0,26,0,0,0,3.3916352,-9.278761,32.95862,-7.119052,4.4932103
23,104769,hacerlo,,,0,27,0,0,0,5.7909656,1.4114759,5.0761266,3.9765468,1.8738987
23,10110,en,,,0,28,0,0,0,-4.1792645,15.997329,8.801293,-7.4770274,2.842668
23,11381,uno,,,0,29,0,0,0,8.013715,-0.11655965,0.7933024,4.4633965,3.754111
23,10104,de,,,0,30,0,0,0,3.553673,-9.314088,32.84426,-7.120249,4.5335517
23,10182,los,,,0,31,0,0,0,5.444255,-0.17397836,-0.15847518,1.1203419,17.926678
23,49341,buen,,,0,32,0,0,0,8.488704,2.635909,4.7903943,4.1789727,3.2091293
23,10310,##os,,,0,33,0,0,0,-5.437853,6.3054476,3.6202629,14.382693,4.6876435
23,84185,buques,,,0,34,0,0,0,7.133678,2.1462102,6.6130347,4.074632,1.857043
23,10104,de,,,0,35,0,0,0,3.5408826,-9.289187,32.88541,-7.128249,4.482386
23,48425,vapor,,,0,36,0,0,0,6.8706017,2.3087025,6.119519,3.817213,1.4573203
23,10104,de,,,0,37,0,0,0,3.4126976,-9.25489,32.879513,-7.2133346,4.440094
23,10285,las,,,0,38,0,0,0,6.417909,-10.191204,-1.0968355,-9.688152,7.5066204
23,28394,siete,,,0,39,0,0,0,6.9636183,2.0559838,5.9815164,3.5317132,1.6428028
23,43386,líneas,,,0,40,0,0,0,7.271985,2.1299767,5.6673245,3.9910505,2.2517292
23,39683,nacionales,,,0,41,0,0,0,7.0575643,2.294301,6.436845,4.233674,2.1073997
23,183,o,,,0,42,0,0,0,7.8395014,-3.2810116,22.589334,9.82915,16.749338
23,19868,extra,,,0,43,0,0,0,5.575495,-15.3870125,11.634155,-2.0614457,-1.0753467
23,12440,##nje,,,0,44,0,0,0,-2.272317,6.38914,8.228773,15.642024,7.008642
23,12783,##ras,,,0,45,0,0,0,-2.4446168,6.3462167,7.951337,16.540546,7.0210533
23,10121,que,,,0,46,0,0,0,8.6288395,-9.886058,-8.377667,-0.38281962,3.1801493
23,101962,constantemente,,,0,47,0,0,0,7.6901865,2.7543972,6.0129004,2.6438384,0.8386248
23,11639,re,,,0,48,0,0,0,5.999398,-15.243509,10.652856,-1.8471704,-1.2504731
23,46968,##corre,,,0,49,0,0,0,-4.4349647,5.922329,4.310562,13.933194,4.952724
23,10115,##n,,,0,50,0,0,0,-2.2384014,6.3662605,8.28253,15.533317,7.015553
23,107447,nuestros,,,0,51,0,0,0,7.8941126,2.3245153,5.0970044,2.8410432,3.0186543
23,41765,puerto,,,0,52,0,0,0,7.545126,1.990279,6.714497,4.644581,1.8001034
23,10107,##s,,.,0,53,0,3,3,-4.7838783,4.766616,12.453186,14.673528,6.971396
24,10109,la,,,1,0,0,0,0,13.121858,8.962682,-6.0462265,-3.637308,8.622621
24,11357,ab,,,0,1,0,0,0,-3.6214592,15.661938,9.130876,-7.6734614,2.739241
24,98220,##olici,,,0,2,0,0,0,7.2507534,2.3270872,6.2899942,4.1191597,2.0984595
24,11482,##ón,,,0,3,0,0,0,-0.4059221,5.2469106,6.4521422,13.763504,6.019737
24,10104,de,,,0,4,0,0,0,3.5128658,-9.297918,32.81987,-7.0698404,4.3993087
24,10109,la,,,0,5,0,0,0,13.173627,9.003707,-6.070791,-3.6563363,8.5806465
24,10196,es,,,0,6,0,0,0,7.8243423,2.9332519,-1.6944077,22.301294,3.70019
24,60582,##cla,,,0,7,0,0,0,-4.295527,6.0289497,4.4184465,13.940359,5.0367546
24,18522,##vit,,,0,8,0,0,0,-4.6300597,4.802595,12.295986,14.597228,7.008622
24,11679,##ud,,,0,9,0,0,0,-2.5188696,5.998175,7.884835,14.794132,7.5852227
24,30818,lleva,,,0,10,0,0,0,5.5204906,1.251018,5.606243,3.641633,1.8480124
24,10229,##da,,,0,11,0,0,0,-2.4884381,6.369616,7.5562515,16.18923,7.100841
24,169,a,,,0,12,0,0,0,7.9958234,-3.397509,22.545881,9.94572,16.910522
24,21196,cabo,,,0,13,0,0,0,6.8997083,1.8976518,6.0638084,3.6123598,1.5721697
24,18414,hace,,,0,14,0,0,0,5.1868625,1.6630329,5.052201,4.121578,1.7910668
24,11395,solo,,,0,15,0,0,0,5.5626163,-15.76798,10.716889,-1.9655253,-1.2282922
24,33249,diez,,,0,16,0,0,0,7.0040755,2.1229706,5.99543,3.5067842,1.6545008
24,11278,años,,",",0,17,0,4,4,7.0643363,3.2342794,6.11294,5.7878466,0.97791904
24,10196,es,,,0,18,0,0,0,7.8216224,2.93597,-1.6915909,22.343782,3.6977472
24,45508,suficiente,,,0,19,0,0,0,7.7612643,2.928193,6.0220547,2.4343634,0.7466933
24,10220,para,,,0,20,0,0,0,2.9424407,-8.451072,32.28701,-7.0582523,4.7556396
24,11284,pro,,,0,21,0,0,0,5.6355414,-12.302104,12.305149,-0.9029008,1.1048318
24,12867,##bar,,,0,22,0,0,0,-1.4742266,5.2490263,8.02406,15.823492,6.989677
24,10121,que,,,0,23,0,0,0,8.799625,-9.941192,-8.360735,-0.27206323,3.035308
24,10110,en,,,0,24,0,0,0,-4.1047206,15.978895,8.855658,-7.54508,2.791327
24,103532,morali,,,0,25,0,0,0,7.201366,2.4128723,6.611759,4.1819854,2.1775198
24,14084,##dad,,,0,26,0,0,0,6.1438756,2.171641,6.5947294,5.532136,2.576025
24,14166,hem,,,0,27,0,0,0,-3.1209278,15.563273,9.43336,-7.659748,2.8687258
24,10310,##os,,,0,28,0,0,0,-5.460992,6.3865395,3.4963248,14.359793,4.6298704
24,54140,ganado,,,0,29,0,0,0,6.9999886,2.3222747,6.220858,4.4975805,1.6073514
24,193,y,,,0,30,0,0,0,27.960966,13.095761,11.694029,9.560525,7.380736
24,10192,no,,,0,31,0,0,0,-14.055599,6.3265443,4.151564,5.6449513,8.605027
24,14445,poco,,.,0,32,0,3,3,7.7583804,2.8834374,6.1158485,2.362716,0.68552434
25,43449,aquellos,,,1,0,0,0,0,8.14788,2.367931,4.772269,2.26639,3.1542408
25,49108,seres,,,0,1,0,0,0,7.558976,2.3172379,6.7726064,4.707386,1.6660568
25,10139,des,,,0,2,0,0,0,3.6478543,-9.089989,32.80155,-6.7860985,4.4925675
25,25635,##gra,,,0,3,0,0,0,-2.5260532,6.2812815,7.2755404,16.057413,7.014479
25,95826,##ciado,,,0,4,0,0,0,5.460567,2.1517296,5.95893,6.776412,2.523492
25,10107,##s,,",",0,5,0,4,4,-4.773815,4.7330055,12.464685,14.636541,6.971479
25,10121,que,,,0,6,0,0,0,8.684202,-9.92679,-8.446697,-0.38370433,3.0317712
25,10126,se,,,0,7,0,0,0,8.325684,-0.014323281,5.519073,-11.970387,6.8846316
25,43445,vend,,,0,8,0,0,0,5.468529,-15.23997,11.093625,-2.2071352,-1.0297457
25,15978,##ían,,,0,9,0,0,0,-0.231012,5.3325257,6.0913887,13.320461,5.8997874
25,21349,pública,,,0,10,0,0,0,7.199678,2.3320363,6.5534673,4.2870636,2.006138
25,10611,##mente,,,0,11,0,0,0,-1.7013155,4.539078,5.820418,16.670996,6.257374
25,10110,en,,,0,12,0,0,0,-4.0214233,15.935252,8.899591,-7.556012,2.7732775
25,10182,los,,,0,13,0,0,0,5.484015,-0.21384813,-0.19402911,1.0903835,17.888252
25,39215,alma,,,0,14,0,0,0,15.662674,0.18356065,2.11098,-7.7167845,12.591161
25,49081,##cene,,,0,15,0,0,0,-4.292516,6.025472,4.4622893,13.966154,5.072867
25,10107,##s,,,0,16,0,0,0,-4.6990232,4.75139,12.465803,14.548246,7.0672307
25,10104,de,,,0,17,0,0,0,3.5098233,-9.375634,32.881012,-7.0653687,4.524463
25,10109,la,,,0,18,0,0,0,13.113016,9.01321,-5.998398,-3.738901,8.557034
25,40442,marina,,,0,19,0,0,0,7.1700563,2.092215,6.5666265,4.1655693,1.9116503
25,10104,de,,,0,20,0,0,0,3.504738,-9.367327,32.869473,-7.109553,4.527702
25,11504,esta,,,0,21,0,0,0,7.6687875,2.7789145,4.649855,2.0652514,2.928262
25,12185,capital,,,0,22,0,0,0,7.559545,1.7871586,6.7938223,4.7058835,1.8382103
25,193,y,,,0,23,0,0,0,27.874342,13.010472,11.689404,9.614369,7.35284
25,10110,en,,,0,24,0,0,0,-4.071857,15.966123,8.865845,-7.5168605,2.8163595
25,12525,otros,,,0,25,0,0,0,7.6303043,1.9877566,4.9957542,3.7401521,2.8651965
25,18328,puntos,,,0,26,0,0,0,6.997498,2.937546,6.084067,5.4373627,1.1788298
25,10104,de,,,0,27,0,0,0,3.4984841,-9.378269,32.841087,-7.07893,4.494875
25,10109,la,,,0,28,0,0,0,13.095235,8.945466,-6.005,-3.766425,8.519179
25,20353,isla,,",",1,29,0,4,4,7.499615,1.9308336,6.644796,4.5602846,1.8406931
25,103936,llevaba,,,0,30,0,0,0,5.393021,1.3875244,5.5312085,3.4262953,1.6468108
25,10115,##n,,,0,31,0,0,0,-2.238171,6.365852,8.275811,15.531387,7.019442
25,10164,al,,,0,32,0,0,0,15.698285,0.1374639,2.1239755,-7.7542315,12.628471
25,70223,seno,,,0,33,0,0,0,6.718825,1.891176,6.372137,4.195932,1.6105806
25,10104,de,,,0,34,0,0,0,3.5772524,-9.238297,32.90702,-7.1597877,4.671902
25,10285,las,,,0,35,0,0,0,6.3953934,-10.169522,-1.0748682,-9.66702,7.5296564
25,39698,familias,,,0,36,0,0,0,7.889178,1.9577605,5.766456,4.0807147,2.6615129
25,10109,la,,,0,37,0,0,0,13.039423,8.8758,-5.9628124,-3.744753,8.541711
25,29162,cor,,,0,38,0,0,0,5.5559893,-15.641931,10.662194,-1.9689614,-1.4915113
25,81873,##rupción,,,0,39,0,0,0,6.390658,2.1723275,6.423377,5.066643,2.2371163
25,10543,más,,,0,40,0,0,0,2.3239732,-1.7693807,4.2272615,-3.3793788,5.713685
25,10104,de,,,0,41,0,0,0,3.4956915,-9.312315,32.838074,-7.1531534,4.496366
25,34354,##grada,,,0,42,0,0,0,-2.4850051,6.250219,7.3338737,16.059124,7.044698
